DateTime,Length,ActivityType,Piece,PieceType,Level,PerformanceType,Notes
2024-05-25 17:45:00,-1,PERFORMANCE,Goodbye Yellow Brick Road,PIECE,1,practice,
2024-05-25 21:00:00,-1,PRACTICE,Blue Bayou,PIECE,3,practice,
2024-05-25 23:30:00,30,PRACTICE,When I Grow Up,PIECE,2,practice,
2024-05-26 10:30:00,-1,PRACTICE,What I Did For Love,PIECE,1,practice,
2024-05-26 14:00:00,-1,PRACTICE,Somewhere,PIECE,2,practice,
2024-05-26 17:45:00,-1,PERFORMANCE,Goodbye Yellow Brick Road,PIECE,1,practice,
2024-05-26 21:00:00,-1,PRACTICE,Blue Bayou,PIECE,3,practice,
2024-05-27 09:15:00,-1,PRACTICE,When I Grow Up,PIECE,2,practice,
2024-05-27 13:30:00,-1,PRACTICE,Who I'd Be,PIECE,1,practice,
2024-05-27 18:00:00,-1,PERFORMANCE,Changing My Major,PIECE,2,practice,
2024-05-27 20:45:00,-1,PRACTICE,Empty Chairs at Empty Tables,PIECE,1,practice,
2024-05-28 11:00:00,30,PRACTICE,On My Own,PIECE,2,practice,
2024-05-28 15:30:00,-1,PRACTICE,Part of Your World,PIECE,1,practice,
2024-05-28 19:15:00,-1,PERFORMANCE,Being Alive,PIECE,1,practice,
2024-05-28 22:00:00,-1,PRACTICE,What I Did For Love,PIECE,2,practice,
2024-06-01 09:15:00,-1,PRACTICE,Changing My Major,PIECE,1,practice,
2024-06-01 14:30:00,-1,PERFORMANCE,Empty Chairs at Empty Tables,PIECE,2,practice,
2024-06-01 16:45:00,45,PRACTICE,On My Own,PIECE,2,practice,
2024-06-01 19:20:00,-1,PERFORMANCE,Part of Your World,PIECE,1,practice,
2024-06-03 10:00:00,-1,PRACTICE,Being Alive,PIECE,1,practice,
2024-06-03 15:30:00,30,PRACTICE,What I Did For Love,PIECE,2,practice,
2024-06-03 20:15:00,-1,PERFORMANCE,Somewhere,PIECE,2,practice,
2024-06-04 08:30:00,-1,PRACTICE,Goodbye Yellow Brick Road,PIECE,1,practice,
2024-06-04 12:45:00,45,PRACTICE,Blue Bayou,PIECE,2,practice,
2024-06-04 16:20:00,-1,PERFORMANCE,When I Grow Up,PIECE,1,practice,
2024-06-04 19:15:00,-1,PRACTICE,Who I'd Be,PIECE,3,practice,
2024-06-07 08:45:00,-1,PRACTICE,Goodbye Yellow Brick Road,PIECE,3,practice,
2024-06-07 13:20:00,-1,PRACTICE,Blue Bayou,PIECE,1,practice,
2024-06-07 17:00:00,-1,PERFORMANCE,When I Grow Up,PIECE,1,practice,
2024-06-07 21:30:00,60,PRACTICE,Who I'd Be,PIECE,2,practice,
2024-06-08 09:30:00,-1,PRACTICE,Changing My Major,PIECE,4,practice,
2024-06-08 14:15:00,-1,PRACTICE,Empty Chairs at Empty Tables,PIECE,1,practice,
2024-06-08 18:45:00,-1,PERFORMANCE,On My Own,PIECE,2,practice,
2024-06-08 22:00:00,-1,PRACTICE,Part of Your World,PIECE,3,practice,
2024-06-08 23:30:00,30,PRACTICE,Being Alive,PIECE,2,practice,
2024-06-09 09:30:00,-1,PRACTICE,Changing My Major,PIECE,4,practice,
2024-06-09 14:15:00,-1,PRACTICE,Empty Chairs at Empty Tables,PIECE,1,practice,
2024-06-09 18:45:00,-1,PERFORMANCE,On My Own,PIECE,2,practice,
2024-06-09 22:00:00,-1,PRACTICE,Part of Your World,PIECE,3,practice,
2024-06-12 11:00:00,-1,PRACTICE,Being Alive,PIECE,2,practice,
2024-06-12 15:45:00,-1,PERFORMANCE,What I Did For Love,PIECE,1,practice,
2024-06-12 19:30:00,-1,PRACTICE,Somewhere,PIECE,1,practice,
2024-06-14 08:30:00,-1,PRACTICE,Goodbye Yellow Brick Road,PIECE,2,practice,
2024-06-14 12:15:00,45,PRACTICE,Blue Bayou,PIECE,2,practice,
2024-06-14 16:00:00,-1,PERFORMANCE,When I Grow Up,PIECE,2,practice,
2024-06-14 20:45:00,-1,PRACTICE,Who I'd Be,PIECE,1,practice,
2024-06-14 22:15:00,-1,PERFORMANCE,Changing My Major,PIECE,1,practice,
2024-06-15 08:30:00,-1,PRACTICE,Goodbye Yellow Brick Road,PIECE,2,practice,
2024-06-15 12:15:00,45,PRACTICE,Blue Bayou,PIECE,2,practice,
2024-06-15 16:00:00,-1,PERFORMANCE,When I Grow Up,PIECE,2,practice,
2024-06-15 20:45:00,-1,PRACTICE,Who I'd Be,PIECE,1,practice,
2024-06-16 10:15:00,-1,PRACTICE,Changing My Major,PIECE,3,practice,
2024-06-16 14:30:00,30,PRACTICE,Empty Chairs at Empty Tables,PIECE,2,practice,
2024-06-16 18:00:00,-1,PERFORMANCE,On My Own,PIECE,1,practice,
2024-06-16 21:15:00,-1,PRACTICE,Part of Your World,PIECE,2,practice,
2024-06-16 23:45:00,-1,PERFORMANCE,Being Alive,PIECE,2,practice,
2024-06-18 14:00:00,15,PRACTICE,2-5-1,TECHNIQUE,2,practice,
2024-06-17 10:15:00,-1,PRACTICE,Changing My Major,PIECE,3,practice,
2024-06-17 14:30:00,30,PRACTICE,Empty Chairs at Empty Tables,PIECE,2,practice,
2024-06-17 18:00:00,-1,PERFORMANCE,On My Own,PIECE,1,practice,
2024-06-17 21:15:00,-1,PRACTICE,Part of Your World,PIECE,2,practice,
2024-06-19 09:45:00,-1,PRACTICE,Being Alive,PIECE,1,practice,
2024-06-19 13:00:00,-1,PRACTICE,What I Did For Love,PIECE,3,practice,
2024-06-19 17:30:00,-1,PERFORMANCE,Somewhere,PIECE,1,practice,
2024-06-19 20:00:00,-1,PRACTICE,Goodbye Yellow Brick Road,PIECE,1,practice,
2024-06-22 11:30:00,60,PRACTICE,Blue Bayou,PIECE,2,practice,
2024-06-22 15:15:00,-1,PRACTICE,When I Grow Up,PIECE,1,practice,
2024-06-22 19:45:00,-1,PERFORMANCE,Who I'd Be,PIECE,2,practice,
2024-06-22 22:30:00,-1,PRACTICE,Changing My Major,PIECE,2,practice,
2024-06-24 08:00:00,-1,PRACTICE,Empty Chairs at Empty Tables,PIECE,3,practice,
2024-06-24 12:45:00,-1,PRACTICE,On My Own,PIECE,1,practice,
2024-06-24 16:30:00,-1,PERFORMANCE,Part of Your World,PIECE,2,practice,
2024-06-24 20:15:00,45,PRACTICE,Being Alive,PIECE,2,practice,
2024-06-25 10:30:00,-1,PRACTICE,What I Did For Love,PIECE,1,practice,
2024-06-25 14:00:00,-1,PRACTICE,Somewhere,PIECE,2,practice,
2024-06-25 17:45:00,-1,PERFORMANCE,Goodbye Yellow Brick Road,PIECE,1,practice,
2024-06-25 21:00:00,-1,PRACTICE,Blue Bayou,PIECE,3,practice,
2024-06-25 23:30:00,30,PRACTICE,When I Grow Up,PIECE,2,practice,
2024-06-26 10:30:00,-1,PRACTICE,What I Did For Love,PIECE,1,practice,
2024-06-26 14:00:00,-1,PRACTICE,Somewhere,PIECE,2,practice,
2024-06-26 17:45:00,-1,PERFORMANCE,Goodbye Yellow Brick Road,PIECE,1,practice,
2024-06-26 21:00:00,-1,PRACTICE,Blue Bayou,PIECE,3,practice,
2024-06-27 09:15:00,-1,PRACTICE,When I Grow Up,PIECE,2,practice,
2024-06-27 13:30:00,-1,PRACTICE,Who I'd Be,PIECE,1,practice,
2024-06-27 18:00:00,-1,PERFORMANCE,Changing My Major,PIECE,2,practice,
2024-06-27 20:45:00,-1,PRACTICE,Empty Chairs at Empty Tables,PIECE,1,practice,
2024-06-28 11:00:00,30,PRACTICE,On My Own,PIECE,2,practice,
2024-06-28 15:30:00,-1,PRACTICE,Part of Your World,PIECE,1,practice,
2024-06-28 19:15:00,-1,PERFORMANCE,Being Alive,PIECE,1,practice,
2024-06-28 22:00:00,-1,PRACTICE,What I Did For Love,PIECE,2,practice,
2024-07-01 09:15:00,-1,PRACTICE,Changing My Major,PIECE,1,practice,
2024-07-01 14:30:00,-1,PERFORMANCE,Empty Chairs at Empty Tables,PIECE,2,practice,
2024-07-01 16:45:00,45,PRACTICE,On My Own,PIECE,2,practice,
2024-07-01 19:20:00,-1,PERFORMANCE,Part of Your World,PIECE,1,practice,
2024-07-03 10:00:00,-1,PRACTICE,Being Alive,PIECE,1,practice,
2024-07-03 15:30:00,30,PRACTICE,What I Did For Love,PIECE,2,practice,
2024-07-03 20:15:00,-1,PERFORMANCE,Somewhere,PIECE,2,practice,
2024-07-04 08:30:00,-1,PRACTICE,Goodbye Yellow Brick Road,PIECE,1,practice,
2024-07-04 12:45:00,45,PRACTICE,Blue Bayou,PIECE,2,practice,
2024-07-04 16:20:00,-1,PERFORMANCE,When I Grow Up,PIECE,1,practice,
2024-07-04 19:15:00,-1,PRACTICE,Who I'd Be,PIECE,3,practice,
2024-07-07 08:45:00,-1,PRACTICE,Goodbye Yellow Brick Road,PIECE,3,practice,
2024-07-07 13:20:00,-1,PRACTICE,Blue Bayou,PIECE,1,practice,
2024-07-07 17:00:00,-1,PERFORMANCE,When I Grow Up,PIECE,1,practice,
2024-07-07 21:30:00,60,PRACTICE,Who I'd Be,PIECE,2,practice,
2024-07-08 09:30:00,-1,PRACTICE,Changing My Major,PIECE,4,practice,
2024-07-08 14:15:00,-1,PRACTICE,Empty Chairs at Empty Tables,PIECE,1,practice,
2024-07-08 18:45:00,-1,PERFORMANCE,On My Own,PIECE,2,practice,
2024-07-08 22:00:00,-1,PRACTICE,Part of Your World,PIECE,3,practice,
2024-07-08 23:30:00,30,PRACTICE,Being Alive,PIECE,2,practice,
2024-07-09 09:30:00,-1,PRACTICE,Changing My Major,PIECE,4,practice,
2024-07-09 14:15:00,-1,PRACTICE,Empty Chairs at Empty Tables,PIECE,1,practice,
2024-07-09 18:45:00,-1,PERFORMANCE,On My Own,PIECE,2,practice,
2024-07-09 22:00:00,-1,PRACTICE,Part of Your World,PIECE,3,practice,
2024-07-12 11:00:00,-1,PRACTICE,Being Alive,PIECE,2,practice,
2024-07-12 15:45:00,-1,PERFORMANCE,What I Did For Love,PIECE,1,practice,
2024-07-12 19:30:00,-1,PRACTICE,Somewhere,PIECE,1,practice,
2024-07-14 08:30:00,-1,PRACTICE,Goodbye Yellow Brick Road,PIECE,2,practice,
2024-07-14 12:15:00,45,PRACTICE,Blue Bayou,PIECE,2,practice,
2024-07-14 16:00:00,-1,PERFORMANCE,When I Grow Up,PIECE,2,practice,
2024-07-14 20:45:00,-1,PRACTICE,Who I'd Be,PIECE,1,practice,
2024-07-14 22:15:00,-1,PERFORMANCE,Changing My Major,PIECE,1,practice,
2024-07-15 08:30:00,-1,PRACTICE,Goodbye Yellow Brick Road,PIECE,2,practice,
2024-07-15 12:15:00,45,PRACTICE,Blue Bayou,PIECE,2,practice,
2024-07-15 16:00:00,-1,PERFORMANCE,When I Grow Up,PIECE,2,practice,
2024-07-15 20:45:00,-1,PRACTICE,Who I'd Be,PIECE,1,practice,
2024-07-16 10:15:00,-1,PRACTICE,Changing My Major,PIECE,3,practice,
2024-07-16 14:30:00,30,PRACTICE,Empty Chairs at Empty Tables,PIECE,2,practice,
2024-07-16 18:00:00,-1,PERFORMANCE,On My Own,PIECE,1,practice,
2024-07-16 21:15:00,-1,PRACTICE,Part of Your World,PIECE,2,practice,
2024-07-16 23:45:00,-1,PERFORMANCE,Being Alive,PIECE,2,practice,
2024-07-18 14:00:00,15,PRACTICE,2-5-1,TECHNIQUE,2,practice,
2024-07-17 10:15:00,-1,PRACTICE,Changing My Major,PIECE,3,practice,
2024-07-17 14:30:00,30,PRACTICE,Empty Chairs at Empty Tables,PIECE,2,practice,
2024-07-17 18:00:00,-1,PERFORMANCE,On My Own,PIECE,1,practice,
2024-07-17 21:15:00,-1,PRACTICE,Part of Your World,PIECE,2,practice,
2024-07-19 09:45:00,-1,PRACTICE,Being Alive,PIECE,1,practice,
2024-07-19 13:00:00,-1,PRACTICE,What I Did For Love,PIECE,3,practice,
2024-07-19 17:30:00,-1,PERFORMANCE,Somewhere,PIECE,1,practice,
2024-07-19 20:00:00,-1,PRACTICE,Goodbye Yellow Brick Road,PIECE,1,practice,
2024-07-22 11:30:00,60,PRACTICE,Blue Bayou,PIECE,2,practice,
2024-07-22 15:15:00,-1,PRACTICE,When I Grow Up,PIECE,1,practice,
2024-07-22 19:45:00,-1,PERFORMANCE,Who I'd Be,PIECE,2,practice,
2024-07-22 22:30:00,-1,PRACTICE,Changing My Major,PIECE,2,practice,
2024-07-24 08:00:00,-1,PRACTICE,Empty Chairs at Empty Tables,PIECE,3,practice,
2024-07-24 12:45:00,-1,PRACTICE,On My Own,PIECE,1,practice,
2024-07-24 16:30:00,-1,PERFORMANCE,Part of Your World,PIECE,2,practice,
2024-07-24 20:15:00,45,PRACTICE,Being Alive,PIECE,2,practice,
2024-07-25 10:30:00,-1,PRACTICE,What I Did For Love,PIECE,1,practice,
2024-07-25 14:00:00,-1,PRACTICE,Somewhere,PIECE,2,practice,
2024-07-25 17:45:00,-1,PERFORMANCE,Goodbye Yellow Brick Road,PIECE,1,practice,
2024-07-25 21:00:00,-1,PRACTICE,Blue Bayou,PIECE,3,practice,
2024-07-25 23:30:00,30,PRACTICE,When I Grow Up,PIECE,2,practice,
2024-07-26 10:30:00,-1,PRACTICE,What I Did For Love,PIECE,1,practice,
2024-07-26 14:00:00,-1,PRACTICE,Somewhere,PIECE,2,practice,
2024-07-26 17:45:00,-1,PERFORMANCE,Goodbye Yellow Brick Road,PIECE,1,practice,
2024-07-26 21:00:00,-1,PRACTICE,Blue Bayou,PIECE,3,practice,
2024-07-27 09:15:00,-1,PRACTICE,When I Grow Up,PIECE,2,practice,
2024-07-27 13:30:00,-1,PRACTICE,Who I'd Be,PIECE,1,practice,
2024-07-27 18:00:00,-1,PERFORMANCE,Changing My Major,PIECE,2,practice,
2024-07-27 20:45:00,-1,PRACTICE,Empty Chairs at Empty Tables,PIECE,1,practice,
2024-07-28 11:00:00,30,PRACTICE,On My Own,PIECE,2,practice,
2024-07-28 15:30:00,-1,PRACTICE,Part of Your World,PIECE,1,practice,
2024-07-28 19:15:00,-1,PERFORMANCE,Being Alive,PIECE,1,practice,
2024-07-28 22:00:00,-1,PRACTICE,What I Did For Love,PIECE,2,practice,
2024-08-01 09:15:00,-1,PRACTICE,Changing My Major,PIECE,1,practice,
2024-08-01 14:30:00,-1,PERFORMANCE,Empty Chairs at Empty Tables,PIECE,2,practice,
2024-08-01 16:45:00,45,PRACTICE,On My Own,PIECE,2,practice,
2024-08-01 19:20:00,-1,PERFORMANCE,Part of Your World,PIECE,1,practice,
2024-08-03 10:00:00,-1,PRACTICE,Being Alive,PIECE,1,practice,
2024-08-03 15:30:00,30,PRACTICE,What I Did For Love,PIECE,2,practice,
2024-08-03 20:15:00,-1,PERFORMANCE,Somewhere,PIECE,2,practice,
2024-08-04 08:30:00,-1,PRACTICE,Goodbye Yellow Brick Road,PIECE,1,practice,
2024-08-04 12:45:00,45,PRACTICE,Blue Bayou,PIECE,2,practice,
2024-08-04 16:20:00,-1,PERFORMANCE,When I Grow Up,PIECE,1,practice,
2024-08-04 19:15:00,-1,PRACTICE,Who I'd Be,PIECE,3,practice,
2024-08-07 08:45:00,-1,PRACTICE,Goodbye Yellow Brick Road,PIECE,3,practice,
2024-08-07 13:20:00,-1,PRACTICE,Blue Bayou,PIECE,1,practice,
2024-08-07 17:00:00,-1,PERFORMANCE,When I Grow Up,PIECE,1,practice,
2024-08-07 21:30:00,60,PRACTICE,Who I'd Be,PIECE,2,practice,
2024-08-08 09:30:00,-1,PRACTICE,Changing My Major,PIECE,4,practice,
2024-08-08 14:15:00,-1,PRACTICE,Empty Chairs at Empty Tables,PIECE,1,practice,
2024-08-08 18:45:00,-1,PERFORMANCE,On My Own,PIECE,2,practice,
2024-08-08 22:00:00,-1,PRACTICE,Part of Your World,PIECE,3,practice,
2024-08-08 23:30:00,30,PRACTICE,Being Alive,PIECE,2,practice,
2024-08-09 09:30:00,-1,PRACTICE,Changing My Major,PIECE,4,practice,
2024-08-09 14:15:00,-1,PRACTICE,Empty Chairs at Empty Tables,PIECE,1,practice,
2024-08-09 18:45:00,-1,PERFORMANCE,On My Own,PIECE,2,practice,
2024-08-09 22:00:00,-1,PRACTICE,Part of Your World,PIECE,3,practice,
2024-08-12 11:00:00,-1,PRACTICE,Being Alive,PIECE,2,practice,
2024-08-12 15:45:00,-1,PERFORMANCE,What I Did For Love,PIECE,1,practice,
2024-08-12 19:30:00,-1,PRACTICE,Somewhere,PIECE,1,practice,
2024-08-14 08:30:00,-1,PRACTICE,Goodbye Yellow Brick Road,PIECE,2,practice,
2024-08-14 12:15:00,45,PRACTICE,Blue Bayou,PIECE,2,practice,
2024-08-14 16:00:00,-1,PERFORMANCE,When I Grow Up,PIECE,2,practice,
2024-08-14 20:45:00,-1,PRACTICE,Who I'd Be,PIECE,1,practice,
2024-08-14 22:15:00,-1,PERFORMANCE,Changing My Major,PIECE,1,practice,
2024-08-15 08:30:00,-1,PRACTICE,Goodbye Yellow Brick Road,PIECE,2,practice,
2024-08-15 12:15:00,45,PRACTICE,Blue Bayou,PIECE,2,practice,
2024-08-15 16:00:00,-1,PERFORMANCE,When I Grow Up,PIECE,2,practice,
2024-08-15 20:45:00,-1,PRACTICE,Who I'd Be,PIECE,1,practice,
2024-08-16 10:15:00,-1,PRACTICE,Changing My Major,PIECE,3,practice,
2024-08-16 14:30:00,30,PRACTICE,Empty Chairs at Empty Tables,PIECE,2,practice,
2024-08-16 18:00:00,-1,PERFORMANCE,On My Own,PIECE,1,practice,
2024-08-16 21:15:00,-1,PRACTICE,Part of Your World,PIECE,2,practice,
2024-08-16 23:45:00,-1,PERFORMANCE,Being Alive,PIECE,2,practice,
2024-08-18 14:00:00,15,PRACTICE,2-5-1,TECHNIQUE,2,practice,
2024-08-17 10:15:00,-1,PRACTICE,Changing My Major,PIECE,3,practice,
2024-08-17 14:30:00,30,PRACTICE,Empty Chairs at Empty Tables,PIECE,2,practice,
2024-08-17 18:00:00,-1,PERFORMANCE,On My Own,PIECE,1,practice,
2024-08-17 21:15:00,-1,PRACTICE,Part of Your World,PIECE,2,practice,
2024-08-19 09:45:00,-1,PRACTICE,Being Alive,PIECE,1,practice,
2024-08-19 13:00:00,-1,PRACTICE,What I Did For Love,PIECE,3,practice,
2024-08-19 17:30:00,-1,PERFORMANCE,Somewhere,PIECE,1,practice,
2024-08-19 20:00:00,-1,PRACTICE,Goodbye Yellow Brick Road,PIECE,1,practice,
2024-08-22 11:30:00,60,PRACTICE,Blue Bayou,PIECE,2,practice,
2024-08-22 15:15:00,-1,PRACTICE,When I Grow Up,PIECE,1,practice,
2024-08-22 19:45:00,-1,PERFORMANCE,Who I'd Be,PIECE,2,practice,
2024-08-22 22:30:00,-1,PRACTICE,Changing My Major,PIECE,2,practice,
2024-08-24 08:00:00,-1,PRACTICE,Empty Chairs at Empty Tables,PIECE,3,practice,
2024-08-24 12:45:00,-1,PRACTICE,On My Own,PIECE,1,practice,
2024-08-24 16:30:00,-1,PERFORMANCE,Part of Your World,PIECE,2,practice,
2024-08-24 20:15:00,45,PRACTICE,Being Alive,PIECE,2,practice,
2024-08-25 10:30:00,-1,PRACTICE,What I Did For Love,PIECE,1,practice,
2024-08-25 14:00:00,-1,PRACTICE,Somewhere,PIECE,2,practice,
2024-08-25 17:45:00,-1,PERFORMANCE,Goodbye Yellow Brick Road,PIECE,1,practice,
2024-08-25 21:00:00,-1,PRACTICE,Blue Bayou,PIECE,3,practice,
2024-08-25 23:30:00,30,PRACTICE,When I Grow Up,PIECE,2,practice,
2024-08-26 10:30:00,-1,PRACTICE,What I Did For Love,PIECE,1,practice,
2024-08-26 14:00:00,-1,PRACTICE,Somewhere,PIECE,2,practice,
2024-08-26 17:45:00,-1,PERFORMANCE,Goodbye Yellow Brick Road,PIECE,1,practice,
2024-08-26 21:00:00,-1,PRACTICE,Blue Bayou,PIECE,3,practice,
2024-08-27 09:15:00,-1,PRACTICE,When I Grow Up,PIECE,2,practice,
2024-08-27 13:30:00,-1,PRACTICE,Who I'd Be,PIECE,1,practice,
2024-08-27 18:00:00,-1,PERFORMANCE,Changing My Major,PIECE,2,practice,
2024-08-27 20:45:00,-1,PRACTICE,Empty Chairs at Empty Tables,PIECE,1,practice,
2024-08-28 11:00:00,30,PRACTICE,On My Own,PIECE,2,practice,
2024-08-28 15:30:00,-1,PRACTICE,Part of Your World,PIECE,1,practice,
2024-08-28 19:15:00,-1,PERFORMANCE,Being Alive,PIECE,1,practice,
2024-08-28 22:00:00,-1,PRACTICE,What I Did For Love,PIECE,2,practice,
2024-09-01 09:15:00,-1,PRACTICE,Changing My Major,PIECE,1,practice,
2024-09-01 14:30:00,-1,PERFORMANCE,Empty Chairs at Empty Tables,PIECE,2,practice,
2024-09-01 16:45:00,45,PRACTICE,On My Own,PIECE,2,practice,
2024-09-01 19:20:00,-1,PERFORMANCE,Part of Your World,PIECE,1,practice,
2024-09-03 10:00:00,-1,PRACTICE,Being Alive,PIECE,1,practice,
2024-09-03 15:30:00,30,PRACTICE,What I Did For Love,PIECE,2,practice,
2024-09-03 20:15:00,-1,PERFORMANCE,Somewhere,PIECE,2,practice,
2024-09-04 08:30:00,-1,PRACTICE,Goodbye Yellow Brick Road,PIECE,1,practice,
2024-09-04 12:45:00,45,PRACTICE,Blue Bayou,PIECE,2,practice,
2024-09-04 16:20:00,-1,PERFORMANCE,When I Grow Up,PIECE,1,practice,
2024-09-04 19:15:00,-1,PRACTICE,Who I'd Be,PIECE,3,practice,
2024-09-07 08:45:00,-1,PRACTICE,Goodbye Yellow Brick Road,PIECE,3,practice,
2024-09-07 13:20:00,-1,PRACTICE,Blue Bayou,PIECE,1,practice,
2024-09-07 17:00:00,-1,PERFORMANCE,When I Grow Up,PIECE,1,practice,
2024-09-07 21:30:00,60,PRACTICE,Who I'd Be,PIECE,2,practice,
2024-09-08 09:30:00,-1,PRACTICE,Changing My Major,PIECE,4,practice,
2024-09-08 14:15:00,-1,PRACTICE,Empty Chairs at Empty Tables,PIECE,1,practice,
2024-09-08 18:45:00,-1,PERFORMANCE,On My Own,PIECE,2,practice,
2024-09-08 22:00:00,-1,PRACTICE,Part of Your World,PIECE,3,practice,
2024-09-08 23:30:00,30,PRACTICE,Being Alive,PIECE,2,practice,
2024-09-09 09:30:00,-1,PRACTICE,Changing My Major,PIECE,4,practice,
2024-09-09 14:15:00,-1,PRACTICE,Empty Chairs at Empty Tables,PIECE,1,practice,
2024-09-09 18:45:00,-1,PERFORMANCE,On My Own,PIECE,2,practice,
2024-09-09 22:00:00,-1,PRACTICE,Part of Your World,PIECE,3,practice,
2024-09-12 11:00:00,-1,PRACTICE,Being Alive,PIECE,2,practice,
2024-09-12 15:45:00,-1,PERFORMANCE,What I Did For Love,PIECE,1,practice,
2024-09-12 19:30:00,-1,PRACTICE,Somewhere,PIECE,1,practice,
2024-09-14 08:30:00,-1,PRACTICE,Goodbye Yellow Brick Road,PIECE,2,practice,
2024-09-14 12:15:00,45,PRACTICE,Blue Bayou,PIECE,2,practice,
2024-09-14 16:00:00,-1,PERFORMANCE,When I Grow Up,PIECE,2,practice,
2024-09-14 20:45:00,-1,PRACTICE,Who I'd Be,PIECE,1,practice,
2024-09-14 22:15:00,-1,PERFORMANCE,Changing My Major,PIECE,1,practice,
2024-09-15 08:30:00,-1,PRACTICE,Goodbye Yellow Brick Road,PIECE,2,practice,
2024-09-15 12:15:00,45,PRACTICE,Blue Bayou,PIECE,2,practice,
2024-09-15 16:00:00,-1,PERFORMANCE,When I Grow Up,PIECE,2,practice,
2024-09-15 20:45:00,-1,PRACTICE,Who I'd Be,PIECE,1,practice,
2024-09-16 10:15:00,-1,PRACTICE,Changing My Major,PIECE,3,practice,
2024-09-16 14:30:00,30,PRACTICE,Empty Chairs at Empty Tables,PIECE,2,practice,
2024-09-16 18:00:00,-1,PERFORMANCE,On My Own,PIECE,1,practice,
2024-09-16 21:15:00,-1,PRACTICE,Part of Your World,PIECE,2,practice,
2024-09-16 23:45:00,-1,PERFORMANCE,Being Alive,PIECE,2,practice,
2024-09-18 14:00:00,15,PRACTICE,2-5-1,TECHNIQUE,2,practice,
2024-09-17 10:15:00,-1,PRACTICE,Changing My Major,PIECE,3,practice,
2024-09-17 14:30:00,30,PRACTICE,Empty Chairs at Empty Tables,PIECE,2,practice,
2024-09-17 18:00:00,-1,PERFORMANCE,On My Own,PIECE,1,practice,
2024-09-17 21:15:00,-1,PRACTICE,Part of Your World,PIECE,2,practice,
2024-09-19 09:45:00,-1,PRACTICE,Being Alive,PIECE,1,practice,
2024-09-19 13:00:00,-1,PRACTICE,What I Did For Love,PIECE,3,practice,
2024-09-19 17:30:00,-1,PERFORMANCE,Somewhere,PIECE,1,practice,
2024-09-19 20:00:00,-1,PRACTICE,Goodbye Yellow Brick Road,PIECE,1,practice,
2024-09-22 11:30:00,60,PRACTICE,Blue Bayou,PIECE,2,practice,
2024-09-22 15:15:00,-1,PRACTICE,When I Grow Up,PIECE,1,practice,
2024-09-22 19:45:00,-1,PERFORMANCE,Who I'd Be,PIECE,2,practice,
2024-09-22 22:30:00,-1,PRACTICE,Changing My Major,PIECE,2,practice,
2024-09-24 08:00:00,-1,PRACTICE,Empty Chairs at Empty Tables,PIECE,3,practice,
2024-09-24 12:45:00,-1,PRACTICE,On My Own,PIECE,1,practice,
2024-09-24 16:30:00,-1,PERFORMANCE,Part of Your World,PIECE,2,practice,
2024-09-24 20:15:00,45,PRACTICE,Being Alive,PIECE,2,practice,
2024-09-25 10:30:00,-1,PRACTICE,What I Did For Love,PIECE,1,practice,
2024-09-25 14:00:00,-1,PRACTICE,Somewhere,PIECE,2,practice,
2024-09-25 17:45:00,-1,PERFORMANCE,Goodbye Yellow Brick Road,PIECE,1,practice,
2024-09-25 21:00:00,-1,PRACTICE,Blue Bayou,PIECE,3,practice,
2024-09-25 23:30:00,30,PRACTICE,When I Grow Up,PIECE,2,practice,
2024-09-26 10:30:00,-1,PRACTICE,What I Did For Love,PIECE,1,practice,
2024-09-26 14:00:00,-1,PRACTICE,Somewhere,PIECE,2,practice,
2024-09-26 17:45:00,-1,PERFORMANCE,Goodbye Yellow Brick Road,PIECE,1,practice,
2024-09-26 21:00:00,-1,PRACTICE,Blue Bayou,PIECE,3,practice,
2024-09-27 09:15:00,-1,PRACTICE,When I Grow Up,PIECE,2,practice,
2024-09-27 13:30:00,-1,PRACTICE,Who I'd Be,PIECE,1,practice,
2024-09-27 18:00:00,-1,PERFORMANCE,Changing My Major,PIECE,2,practice,
2024-09-27 20:45:00,-1,PRACTICE,Empty Chairs at Empty Tables,PIECE,1,practice,
2024-09-28 11:00:00,30,PRACTICE,On My Own,PIECE,2,practice,
2024-09-28 15:30:00,-1,PRACTICE,Part of Your World,PIECE,1,practice,
2024-09-28 19:15:00,-1,PERFORMANCE,Being Alive,PIECE,1,practice,
2024-09-28 22:00:00,-1,PRACTICE,What I Did For Love,PIECE,2,practice,
2024-10-01 09:15:00,-1,PRACTICE,Changing My Major,PIECE,1,practice,
2024-10-01 14:30:00,-1,PERFORMANCE,Empty Chairs at Empty Tables,PIECE,2,practice,
2024-10-01 16:45:00,45,PRACTICE,On My Own,PIECE,2,practice,
2024-10-01 19:20:00,-1,PERFORMANCE,Part of Your World,PIECE,1,practice,
2024-10-03 10:00:00,-1,PRACTICE,Being Alive,PIECE,1,practice,
2024-10-03 15:30:00,30,PRACTICE,What I Did For Love,PIECE,2,practice,
2024-10-03 20:15:00,-1,PERFORMANCE,Somewhere,PIECE,2,practice,
2024-10-04 08:30:00,-1,PRACTICE,Goodbye Yellow Brick Road,PIECE,1,practice,
2024-10-04 12:45:00,45,PRACTICE,Blue Bayou,PIECE,2,practice,
2024-10-04 16:20:00,-1,PERFORMANCE,When I Grow Up,PIECE,1,practice,
